"id","msg_id","chat_id","group_id","content","is_active","created_at","updated_at"
"5741","24615321600","-1002012205746","-1002012205746","??????\n?Hudud: #Sirdaryo\n#Erkaklar #Ayollar\n?? Tel: 903122677\n@anvarabdullayev17\n\n?Menejer ≥quv markazga \nboshqaruv soxasida 1 yillik tajribasi b≥lishi\n\n?Ingliz tili o'qituvchisi\n IELTS 7+ va 1 yillik tajriba\n\n?Ingliz tilidan yordamchi ≥qituvchi\n\n?Matematika ≥qituvchisi \nprezident maktabiga tayyorlovchi\n1 yillik tajriba  ega\n\n?Operator \n1 yillik tajribaga ega hamda shaxsiy noutbooki b≥lishi\n\n?Marketolog\n1 yillik tajribaga ega b≥lishi\n\nShu y≥nalish mutaxasislari kerak\n     \n     \n??Ish soatlari: \n??-dars jadvallariga ko?ra\n\n??""Champion english school"" jamoasi sizdan nimalarni talab qiladi? \n\n??Talablar:\n??-shu soxada kamida 1 yillik tajribaga ega bo?lishi \n??-Hech qanday ≥qishda ≥qimaydigan \n??- O?ziga ishongan,tartibli bo?lishi\n??- dars o'tishning zamonaviy metodlaridan xabardor bo?lishi \n??- bolalar bilan ishlay oladigan tajribali bo'lishi kerak\n??- ishga doimo formada va kechikmay kelish\n??- o'quvchilar bilan tez chiqishib ketish \n\n?""Champion english school"" jamoasi sizga nimalarni bera oladi? \n??-barqaror va o?sib boruvchi ish haqi\n??- kasbiy va shaxsiy o?sish imkoniyati\n??- ishga qarab oyligi ko'tarilishi\n??-bepul IT kurslarini ≥qishi\n??- ahil va do'stona jamoa\n??-rahbardan doimiy motivatsiya\n\n?Manzil: Guliston shahar \n?M≥ljaal: Belline office\n\n??Sinov mudati bor\n\n?OYLIK : 3 000 000 mln dan 20 000 000 mln gacha\n\nMaosh soxaga qarab ≥zgaradi \n\n?Murojaat uchun :903122677\n\n?Tg: @anvarabdullayev17\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5742","24617418752","-1002012205746","-1002012205746","??????\n? Hudud: #Toshkent \n?  #Erkaklar\n? Yosh: 19-40\n? Oylik: 3.000.000 \n?? Tel: 901757300 \n\n**?**?**Akfa sexiga srochnoá shogirt  ishchilar kerak \n\n****?**?**S**hogirtlarga 3 000 000 oylik \n?Talabalar kerakmas\n\n\n**??**??**Tel **901757300 \n\n?Orientrga O'zbegim toyhonasi Uzgazoil roparasidi Grandbazar \n?Yotoq yoq\n\n??? 19 ??? 40 ????\n\n**??**??**???? ???**\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5743","24616370176","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n?  #Erkaklar\n? Yosh: 18-30\n ?Oylik: 3.000.000 15.000.000\n?? Tel: 901235546**901235546**\n\n?**GSM CITY\nTelefonni jigarini sug'irib oluvchi aka ukalar diqqatiga.Biz sizlarni  telefon zapchas va aksesuvarlar olamiga ishga taklif etamiz.\n   \n****?**?**Maosh**;**       3 000 000-15 000 000\n****??**??**Bandlik turi **;**                   to'liq ish\n****?**?**Hudud**;**   Toshkent shaxar qo'yliq dexqon bozori\n****??**??**Talab qilingan ish tajriba **;**    1oy\n****?**?**Talab qilingan til **;**    O'zbek\n?ish vaqti ;     ****8:00****-****19:30**** \n\n****??**??**Nomzoddan talablar\n****??**??**Yoshi 18-30\n****??**??**Yomon odatlardan xoli  (ichish,chakish)\n****??**??**Xisob kitobni bilish (?????)\n****??**??**Toza va ozoda bo'lish\n****??**??**Kampiyuterni chunishi (o'rtacha)\n****??**??**Stresga chidamli bo'lish\n\n****?**?**Ibodat uchun sharoit\n****?**?**Sinov muddati 15kun.\n\n?Murojaat uchun **901235546**901235546****\nGSM City to'g'ri tanlov**\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5744","24618467328","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar #Erkaklar\n? Yosh: 18dan\n ?Oylik: 8.000.000\n?? Tel:  +998 91 005 45 49\n@HRInterstone\n\n?. ???????\n? INTERSTONE\n? ???????? ?????????????\n? ?? 8 000 000/????? ?? ????\n? ?????? ??????: ??-?? 09 00- 18 00\n??????????? ??????? ??????? ??????????\n? ???????????: \nò  ?????????? ????????? ? ??????????? ?????? ? ?????????;\nò  ??????? ???????????? ?????????? ???? ? ??????????? ????? ???????? ? ??????????????;\nò  ??????????? ???? ???????? ????? ???????? ? ????????? ??????? ??????;\nò  ?????????? ?????? ??????;\nò  ???????????? ??????????? ?????????????;\nò  ??????????? ??????????.\n? ?????: ??????????? ?????, 3-? ?????? ??????, 37A\n? ????????? @HRInterstone\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5745","24619515904","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar \n? Yosh: 18dan\n ?Oylik: 3.000.000dan boshlanadi\n?? Tel: +998 98 365 48 48,     \n                +998 98 366 65 16\n\n?**Yasin Collection pardalar saloni** ishga taklif qiladi.\n\n??**Malakali tikuvchi\n??Dazmolchi \n??Master**\n\n??**Talablar : **\n??Ish tajribasi 5 yil bo?lgan , ishiga ma?suliyatli , tozalikka rioya qiladigan , o?z vaqtida ishga keladigan .\n\n?**Sharoitlar : **\n??Axil jamoada ishlash ?\n??O?z vaqtida oylik maosh olish ?\n??Tushlik ishxona hisobidan ?\n\n?**Oylik maosh**:  3 000 000 dan boshlanadi ?\n\n?**Manzil : **Toshkent shahar Shayxontohur tumani Nurafshon ko?chasi 31 \n\n? **Tel : **+998 98 365 48 48,     \n                +998 98 366 65 16\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5746","24620564480","-1002012205746","-1002012205746","??????\n?  Hudud: #Samarqand \n?  #Erkaklar\n? Yosh: 18-30\n ?Oylik: 3.500.000 6.000.000\n?? Tel: 942402504\n\nYosh va baquvvat yigitlarni ishga taklif qilamiz!!!\n\nTaskin Gilam yuvish fabrikasi\n\n? Oylik maosh: Boshlang'ich 3.500.000 dan 6.000.000 gacha o'sib boruvchi\n\n??Qilinadigan ish: Gilam yuvish\n\n? Yoshi: 18 dan 30 yoshgacha\n\n? Korxonada barcha sharoitlar mavjud (Yuvinish xonasi?, oshxona?, Yotoq joy?)\n\n? Ishga suhbat asosida qabul qilinadi!!!\n\n? Manzilimiz: Samarqand shahar Ko'z kasalliklari shifoxonasi (23 fevral mahallasi)\n\n??Tell: 942402504\n\n? Soat 9:00 dan 19:00 gacha murojaat qilishingiz mumkin!!!\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5747","24621613056","-1002012205746","-1002012205746","??????\n?  Hudud: #Andijon \n? #Ayollar \n? Yosh: 25-45\n ?Oylik: 2.500.000\n?? Tel: 944533311\n\n??????? ??????? ???????? ?????????? ?????????? ?????? ???? ????? ???????\n\n25-45 ?????\n\n?? ???? 2,5 ??? ???\n?? ????? 8:00-17:00\n?????? ??????? ?????????\n?? ???? 2,5 ??? ???\n944533311\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5748","24622661632","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar #Erkaklar\n? Yosh: 18dan\n ?Oylik:Kelishiladi\n?? Tel: +99894 3617878\n+99894 362 7878\n+99871 2934343\n+998712930000\n\n\n???????? ???????                       ADMINISTRATORLIKA                                       \nM??????????? ??? ?? ???????? ???? ????? ???????\n\n????????\n-X?? ???????? ??? ?????? ?????????\n-??????\n-?? ????? ???? ????????? ?? ???????? ????? ??????????\n\n\n ADMINISTRATOR                                        \n????? ?? ???? ???????? ????????\n?? ????? 8:00 ???  8:00 ????\n??????? ??????? ?????? ????????? ?????? \n???????? ????? ??????\n09:00 18:00\n???????\nNomer :+99894 3617878\n+99894 362 7878\n+99871 2934343\n+998712930000\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 09:58:10","2024-10-08 09:58:10"
"5749","1318060032","-1002139331224","-1002139331224","**?Safia ???????? ??? ???? ?????? ??????! **\n\n????? ?????: 22+ ?????? ???????? . ????????? ??????? ????????.\n???????? ????? ?????????\n?????? ????? ???????\n?????? ?????: 2 860 000 - 3 500 000 ??????? \n??? ????: ??????, ????? ?????? \n??? ??????? 6/1, ?????????? ??? ???? ????;\n??? ????? 9 ???????, 08:00-17:00 ??? 17:00-02:00;\n???????????: ??????? ?????, ?????? ??????, ????????? 256, Safia ????????? \n\n**???????? ????:**\n????? ????? ??????? ?????;\n??????????????(????) ?? ???????? ????????(????) ????? ?????????;\n\n???? ??????????? ??????? ???, ??? ???????? ?????? ????????? ????????? ????????!\n\n???? ????? ?????????? ?????? ?????, ????? ???????? ???????\n+998781130440\n+998956269715\n???????? ?????? ???????? ???? ?????? ?@safialnd","0","2024-10-08 10:00:40","2024-10-08 10:00:40"
"5750","12791578624","-1001721874224","-1001721874224","????á\n#umra\n#tojiktili\n\n? **????? ?? ?????? ??\nCall Centr (??????? ????????) ?????????? ???? ????? ???????! \n\n? ????? ?????? ????? ????**??**\n? ????? ???? ????????? ??????\n\n????? ????????: 20-30 ???Æ??\n\n?** **??? ?? ???? 2 ?? ??? 3 ?? ?????\n\n**?**?? ???? ?????\n2.500.000 ??? ????????? + ???????? ???? ????????\n  \n? ?????????? ?? ?????????? \n??????? ???????.\n\n**? **?? ?????:\n****08:00****-****14:00**** \n****14:00****-****20:00****\n \n**? **?? ?????????\n\n**?**??????: ??????? ????? ???????? ????\n\n**?? **Telefon: **+998917812223**+998917812223****\n                       **+998917822223**+998917822223****\n\n**??**Telegram **@umraasror03**@umraasror03****\n\n\n? ????? ????????:??\n? ??????? ?????? ??? ?????á \n? ????? ?????? ????? ????????\n?  ?????????? ?? ????????? \n**\n\n? [instagram](https://instagram.com/ishtop.uz)á |á ? [telegram](https://t.me/+w7vC72LJePQ5Njgy)á | ? [facebook](https://www.facebook.com/profile.php?id=100088232062935&mibextid=LQQJ4d)\n\náááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááá\n??????","0","2024-10-08 10:01:40","2024-10-08 10:01:40"
"5751","4930404352","-1001979670461","-1001979670461","????\n\n??????\n\n?????????? ????\n\n????? ??????, ??? ?????? ?????????? ???????? ??????? ??????? ?????????? ??????!??\n\n? ?? ??????????, ?? ?????? ?????????????????????\n? ???????????????????\n? ?-?? ????? ????? ????????? ??????? ??????? ??????? ????????????? ??? ????????!\n\n??? ?????? ?????? ?????\n?? ???????? ???? ??????\n\n ???????? ????:\n\n@Guli1377 \n\n @Guli1377\n\n97 7379894","0","2024-10-08 10:03:18","2024-10-08 10:03:18"
"5752","6274678784","-1001663988567","-1001663988567","**?Fergana Beeline diller ofisga operator lavozimiga qizlarni ishga taklif qilamiz\n\n?18 yoshdan 30 yoshga \n\n?Ish vaqti va oylik ish xaqqi suhbat asosida kelishiladi\n\n?Talablar \n\n??Masulyatli \n??Xalol \n??Chaqqon bolishi lozim \n\n?Manzil Fargona shaxar Belini ofisi\n\n??Murojat uchun **+998907779944**+998907779944****\n\n? **Telegram @Alibekaloqa**@Alibekaloqa**","0","2024-10-08 10:14:14","2024-10-08 10:14:14"
"5753","6275727360","-1001663988567","-1001663988567","#Fargona #Fargona_ish\n\n**?Fergana Beeline diller ofisga operator lavozimiga qizlarni ishga taklif qilamiz\n\n?18 yoshdan 30 yoshga \n\n?Ish vaqti va oylik ish xaqqi suhbat asosida kelishiladi\n\n?Talablar \n\n??Masulyatli \n??Xalol \n??Chaqqon bolishi lozim \n\n?Manzil Fargona shaxar Belini ofisi\n\n??Murojat uchun **+998907779944**+998907779944****\n\n? **Telegram @Alibekaloqa**@Alibekaloqa**","0","2024-10-08 10:14:44","2024-10-08 10:14:44"
"5754","12792627200","-1001721874224","-1001721874224","????á\n#vakansiyalar\n#avtosalon\n\n**?**?** ?ugallangan oliy malumotli ish tajribaga ega oÆziga ishongan yigit- qizlarni ishga taklif qilamiz!**\n \n? Ish beruvchi: BESTUNE-HONGQI-JETOUR avtosaloni.\n\n? Ish turi: offline \n\nIsh oÆrinlari: \n1. **Bugalteriya boÆlimi** shartnoma bilan ishlash mutaxassis \n(tugallangan oliy malumotli) \nMaosh: 4.000.000+ dan boshlanadi\n\n2. **Sotuv menedjeri**\nMaosh: 3.000.000-12.000.000 \n(1-3 yillik tajribaga ega boÆlgan Tugallangan oliy maÆlumotli yigit- qizlar yosh chegarasi 20-30 yosh) \n\n3. **Servis boÆlimiga motorist va avtoelektrik **\nMaosh: 5.000.000-10.000.000. \n(3-yildan ortiq ish tajribaga ega)\n\n4. **Perevodchik-ingliz tili va rus tili** (tugallangan oliy malumotli) \nMaosh: 5.000.000 dan boshlanadi\n\n5. **Dizayner**\nKontent-mayker Banner, Target kreativlari, Reklama postlari uchun kreativ idea asosida dizayn qilib berish.\nMaosh: 5.000.000 - dan boshlanadi yana ishga qarab oshib boradi. (Tugallangan oliy malumotli)\n\n6. **Rassrochka boÆlimi**-malakali unduruv boÆyicha ish tajribaga ega hodim \nMaosh: kelishiladi.   \n\n7. **Operator** qayta aloqa uchun hodim.\nMaosh: 4.000.000-5.000.000  \n(qiz bola 18-25 yosh chegarasi)\n\n? Ish vaqti: 09:00-18:00\n? Tushlik ish beruvchi hisobidan.\n\n?Manzil: Sergeli tumani, 6A-mavzesi\n?MoÆljal: Yerusti metrosining Sergeli yoÆnalishi, 2-bekati.\n\n? QoÆshimcha maÆlumot uchun:\n@gpulatova2024, @Z_A_M_A_B\n\n\n\n? [instagram](https://instagram.com/ishtop.uz)á |á ? [telegram](https://t.me/+w7vC72LJePQ5Njgy)á | ? [facebook](https://www.facebook.com/profile.php?id=100088232062935&mibextid=LQQJ4d)\n\náááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááá\n??????","0","2024-10-08 10:21:10","2024-10-08 10:21:10"
"5755","19453181952","-1001883760767","-1001883760767","?  #????_???????? \n\n? ????????, ???????, ???????? ???? ????? ??????? ?????? ????? ??? ????????? ???? ?????? ??????? ?\n\n? ??? 20 ????? 50 ?????? \n? ?? ????? ???????? ???????? \n? ????? ????? ????????\n? ???? ??? ???\n? ???? ??? ??????? ????????\n\n**? ????? ?????? ?????? ???????? ??????? ????**\n\n?? +998911601009\n? #??????? ?????? ???????? ???????????? ?????????\n\n""?? ??? ?????????"" ??????? ????? ??????? ?? ?????????? ??? ?? ??????\n? @ish_bor_andijo","0","2024-10-08 10:27:33","2024-10-08 10:27:33"
"5756","19454230528","-1001883760767","-1001883760767","?#????_???????? \n\n??????? ?????? ????? ???? ????? ???? ????? ?? ????????? ???? ?????? ??????? ?\n\n??????? ???? ???? 2-3 ????\n? ???:  18 ????? 40 ?????? \n? ?? ?????:  08:00 ??? 19:00 ????\n? ?? ???? ?????\n? 1 ????? ????? ????? ???????? \n?  ?????, ?? ????? ?????? ?????? ????? \n\n? +998918000027 +998990474546\n?? #??????? ???????\n? ????? ??????\n\n""?? ??? ?????????"" ??????? ????? ??????? ?? ?????????? ??? ?? ??????\n? @ish_bor_andijo","0","2024-10-08 10:28:40","2024-10-08 10:28:40"
"5757","24623710208","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar #Erkaklar\n? Yosh: 20-35\n ?Oylik: 3.000.000 4.500.000\n?? Tel: 998998162050\n998330865533 \n935757533\n\n?**Keles M.Fozilovda\nQandolat sehiga 20 yoshdan 35 yoshgacha b≥lgan yigitlarni ishga taklif qilamiz**\n\n?3.000.000 dan 4.500.000 gacha\n??Yotoq joyi , ovqat ishxona xisobidan\n\nTel 998998162050\n998330865533 Asqar \n935757533 Orif\n\n??Qon?iroqlarga javob berish vaqti 9:00 dan 19:00 gacha dib yozib q≥yin\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 10:29:40","2024-10-08 10:29:40"
"5758","24624758784","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar \n? Yosh: 17-40\n ?Oylik: 2.000.000 6.000.000\n?? Tel: +998901879525\n\n?**á ???????? ???????!!!\n?????????áá ???????? ??????? ????????? ?? ?? ?????? ????? ??? ????? ??????????? ???????.** \n\n????????? Dazmolchi ?? ??????? Tikuvchi ??? ?????. \n\n?????? ?? ?? - ????? ??? ?????????. ????? ?????????, ?????? ????? ????? ????????. \n??? ???????? 17-40 ??.\n\n????????? ???? ????????? ?????????? ??????, ?? ??????????á ???? ???? ??????? ?????????.\n\n\n?????? 2 ??? ???á 6 ???????. ??? 15 ????? ?????? ???????. \n???? ?????, ??? ????? ?????? ??????: \n\n?? +998901879525   ?????? ???\n\n???????? ???????? ??????? ?????????\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 10:29:40","2024-10-08 10:29:40"
"5759","435159040","-1002148965841","-1002148965841","? Hudud: #Toshkent \n? #Erkaklar\n? Yosh: 18dan\n? Oylik: 5.000.000 boshlanadi\n?? Tel: 99 170-14-41\n?? Tel: 97 016-89-07\n?? Tel: 90 940-10-81\n? @Mrblake0093\n\n?Shustri yigit qizlarniá (targoviy agent ) sotuvchilikga ishga taklif qilamiz \n\n?Oylik 5.000.000 mlndan boshlanadi \n\n??KAMERA VIDEO NABLUDENIYA savdogarlarga bolib tolashga sotamiz\n\n?Ish voxti 10:00 dan 18:00\n\n?21:00 dan keyin bezota qilinmasin..!!!","0","2024-10-08 10:30:40","2024-10-08 10:30:40"
"5760","24625807360","-1002012205746","-1002012205746","??????\n? Hudud: #Toshkent\n? #Ayollar \n? Yosh: 18 / 25\n? Oylik: 3.000.000\n?? Tel: +998970086668\n\n?**Ish haqida malumot:** ??????????\n\n**??**??**Talablar: **?????? ?????? ????? ?? ??? ?????? ?????\n\n**?**?**Manzil: ?????? ????? ( ????? )**\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 10:30:40","2024-10-08 10:30:40"
"5761","1319108608","-1002139331224","-1002139331224","**Sotuv menejer** Lavozimiga ishga taklif qilamiz. \n**Kompaniya**:\n? **Maosh**: 3 300 000-15 000 000\n\n?**Manzil**: Toshkent shahar, Singapurskiy universitet yonida \n? **Ish vaqti**: 9:00-18:00 \n14:00-21:00  \n?Ish kuni:6/1\n\n\n? **Talablar:\n**?yosh-18-35\n?ishga mas'uliyat bilan yondashish;\n?o'zbek tilida ravon so zlashish;\n?6/1 kunlik ish;**\n**\n?**Kompaniya tomonidan**: \n?yangi ishchilar uchun bepul o'quv kurslari;\n?qulay joylashuv (metrodan 2 daqiqalik yo'I);\n?yosh va kirishimli jamoa;\n?ibodat uchun yetarli sharoitlar mavjud\n?eng faol xodimlar uchun sovg'alar (tour paketlar, iphone 14 pro max va h.k) ;\n??talabalarni ham ishga taklif etamiz\n? maosh oklad+ bonus\n\n??**Aloqa** : +998959480800  @temurbekuzb7778\n\nKURER UCHUN MOSHINASI BORLARDI ISHGA QABUL QILAMIZ \n\nSAMARQAN\nQASHQADARYO\nSURXADARYO\nBUXORA\nQAROQOLPOQ\nSIRDAROY\nJIZAQA\nNOVOYI\nSIRDAROY\nNamangan\nFargona\n  \n+998950247751\n+998934166666\n\n?@FARUX_99 \n\n[Telegram](https://t.me/ishtoparkanal) | [Instagram](https://www.instagram.com/ishtopar.uz?igsh=YXNieTE1MTRnOGxk)","0","2024-10-08 10:31:10","2024-10-08 10:31:10"
"5762","19455279104","-1001883760767","-1001883760767","??????! ??? ?????? ???? ?????? )\n\n""?? ??? ?????????"" ??????? ????? ??????? ?? ?????????? ??? ?? ??????\n? @ish_bor_andijo","0","2024-10-08 10:34:18","2024-10-08 10:34:18"
"5763","19456327680","-1001883760767","-1001883760767","?#????_???????? \n\n?  ???? ????? ????????????? ????????? ?????? ?????? ??????? ?????? ??? ?? ???????? ???? ?????? ??????? ?\n\n? ??? 18 ????? 35 ?????? \n? ?? ????? 09:00 ??? 16:00 ???? \n? ????? ???? ???????? ???????? \n\n@hfzqsm23\n?? +998938692300 \n? #??????? ????? ???? ?????\n\n""?? ??? ?????????"" ??????? ????? ??????? ?? ?????????? ??? ?? ??????\n? @ish_bor_andijo","0","2024-10-08 10:34:18","2024-10-08 10:34:18"
"5764","12793675776","-1001721874224","-1001721874224","????\n#svarshik\n\n**?**?** ??????? ??????? ????????? ????? ???????? ???? ??????? ????? **\n\n?** ????, ??? ??? \n? 3 ????? ????? ????? ???????????**\n\n???????: #??????? ?????????\n\n? ?? ?????: ?????????? \n\n? ???????? ??????? ???????? ????????.\n\n?? +998912267946 ??????\n? ????????: @ShavkatOchilov\n\ná\n\n? [instagram](https://instagram.com/ishtop.uz)á |á ? [telegram](https://t.me/+w7vC72LJePQ5Njgy)á | ? [facebook](https://www.facebook.com/profile.php?id=100088232062935&mibextid=LQQJ4d)\n\náááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááááá\n??????","0","2024-10-08 10:40:38","2024-10-08 10:40:38"
"5765","24626855936","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar \n? Yosh: 18-40\n ?Oylik: 4.000.000dan boshlanadi\n?? Tel: 999937771\n\n?Ayol va qizlarni ishga taklif qilamiz\n\n??**Tikuvchi \n\n****??**??**Malakali bo'lish kerak**\n\n??Yotib ishlashgayam sharoitlari bor \n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 10:40:38","2024-10-08 10:40:38"
"5766","3242196992","-1001713513036","-1001713513036","**? Kontent menejer kerak\n\nòOylik/maosh**: 4 mln + 1 mln (kpi)\nò**Tajriba**: talab etiladi\nò**Ish beruvchi**: ASKO\nò**Ish tartibi**: offline, 9:00-18:00\nò**Manzil**: Toshkent shahri, Sergeli\nò**Qo'shimcha talab/takliflar:**?\n\nûAgar ijodiy fikrlovchi va kontent yaratish sohasida mahoratli bo'lsangiz, bizning Marketing boælimimiz sizni qidirmoqda! ?\n\nSizdan nimalar kutiladi?\n\n- Kontent strategiyasini ishlab chiqish va amalga oshirish: Kompaniya maqsadlariga mos kontent yaratish va tarqatish strategiyasini boshqarish.\n- Kontent yaratish va tahrirlash: Blog postlar, ijtimoiy tarmoqlar uchun postlar va boshqa turdagi kontentlarni yozish va tahrirlash.\n- Samaradorlikni tahlil qilish: Trafik va foydalanuvchi jalb qilish ko'rsatkichlarini o'lchab, hisobot tayyorlash.\n- Ijtimoiy tarmoqlarni boshqarish: Foydalanuvchilar bilan muloqot qilish va kontentlarni muntazam nashr qilish.\n- Brend ovozini saqlash: Har bir kontentda brendning bir xilligini ta'minlash.\n\nNima uchun ASKO?á \n? Katta o'sish imkoniyatlariá \n? Kreativ va doimiy rivojlanish muhitiá \nû\nò**Bog'lanish uchun**: +998772701545 | @askohr\n\n?Vakansiya joylash uchun? @jobmarketuz \n\n*Har kunlik e'lonlarni biz bilan kuzatib boring!*?\n\n? @jobmarket_uz**@jobmarket_uz**** û daromadli kasblar va malakali xodimlar platformasi**\n\n#share #followme #vacancy","0","2024-10-08 10:45:48","2024-10-08 10:45:48"
"5767","24627904512","-1002012205746","-1002012205746","??????\n?** Hudud: **#Toshkent \n? #Erkaklar\n?** Yosh:** 18dan\n? **Oylik:** 4,000,000??? ?????????\n?? **Tel:**  +998 993592583\n\n? skameka,guldon,urna mramir\n**bardiyor , beton ishlab chiqarish tsexiga\n???? Yigitlarni ishga taklif qilamiz.**\n\n?** Oylik maosh**: 4,000,000 boshlanadi\n\n?** Ish vaqti**: Soat 08:00 dan 20:00 gacha.\n\n?? 4 mahal issiq ovqat va yotoqxona bilan ta'minlanadi.\n\n**? Manzil: Toshkent** sh. Yangiyo'l\n\n?[ ASOSIY KANAL 1MLN](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN**[ ](https://t.me/+hm6Ihq9d7okxNTZi)[?](https://t.me/+hm6Ihq9d7okxNTZi)**?**","0","2024-10-08 10:58:10","2024-10-08 10:58:10"
"5768","24628953088","-1002012205746","-1002012205746","??????\n? Hudud: #Buxoro\n? #Erkak va Ayollar \n? Yosh: 20-35\n? Oylik: Suhbat asosida kelishilinadi \n?? Tel: +998900823003\n\n?**Yangi brend ôDots chickenörestaranlar tarmogÆiga Ishga taklif qilamiz \n**\n?Ish haqida malumot:\n\n?Polirofka,Pishirish,Tayyorlash ishlari \n\n**??**??**Talablar: **\n??- KFC qilishni bilish\n     - Muloqotga kirishimli boÆlish\n- KFC aparatlaridan foydalana olish \n\n\n**?**?**Kompaniyada yaratilingan sharoitlar: **\n??- Shinam office\n??- OÆsib boruvchi maosh \n??- Bonus motivatsiyalar\n??- OÆsish imkoniyati (karyera qilish) \n??- Sayohatlar jamoaviy \n??- Kompaniya tomonidan oÆqitish imkoniyati \n\n**?**?**Manzil:** Buxoro shahar\n\n?[ ASOSIY KANAL 1MLN ?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN** **?**","0","2024-10-08 10:58:10","2024-10-08 10:58:10"
"5769","24630001664","-1002012205746","-1002012205746","??????\n?  Hudud: #Toshkent \n? #Ayollar \n? Yosh: 22-40\n ?: Kunlik 150 000\n?? Tel: 99 796 5313 99 550 0212\n\n?Ishchi olamiz \nOshxonaga idish yuvishga va tozalash uchun ishchi ayollarni ishga olamiz.\n\n?Ishimiz soat 7dan 21 00ágacha\n\n??Ish xaqi kunlik 150 000 mingdan\n\n??Xar 15kunda pul beriladi\n\n?Studentlar ishga olinmaydi.\n??Ishchilar soni cheklangan.\n\n?Manzil. Chilonzor tumani. Olimpiya zaxiralari kolleji\n\n??Tel. 99 796 53 13.  99 550-02-12\n\n?[ ASOSIY KANAL 1MLN?](https://t.me/+hm6Ihq9d7okxNTZi)** ASOSIY KANAL 1MLN?**","0","2024-10-08 10:58:10","2024-10-08 10:58:10"
